Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT045,2402.4579993317398
NCT53,OUT045,2573.295297623838
NCG55,OUT027,3246.959449951736
FDD48,OUT035,1453.7859451226652
FDG47,OUT049,4456.893280427299
FDI21,OUT017,772.8564933939774
FDT27,OUT017,3415.919969695647
DRO35,OUT013,1669.3596311232413
FDD33,OUT017,3352.496464334063
FDC04,OUT035,3432.542887019861
FDY34,OUT013,2459.9240636039917
DRJ49,OUT049,2463.565801585029
FDE05,OUT049,2696.454429441887
FDU31,OUT017,3239.0644799350407
NCN19,OUT027,4434.304197481797
FDK56,OUT027,4225.599695272889
FDK58,OUT017,1404.6817107361858
NCJ42,OUT035,1275.6180830881472
FDZ34,OUT027,4412.136378263527
FDA52,OUT018,3219.15925667388
NCR29,OUT013,648.7916708974872
FDT48,OUT035,2742.2354982359793
DRJ51,OUT019,2315.1628943601618
NCS54,OUT046,2797.5508131621996
FDV01,OUT035,2048.5092844806745
DRG51,OUT027,4090.659187578129
NCG42,OUT013,1845.787765803605
FDA51,OUT049,2063.4060181919085
FDV19,OUT010,1042.308240250318
NCT18,OUT045,2851.9393688697337
NCS41,OUT045,2900.3043129380003
FDO03,OUT046,3606.891345384462
FDL12,OUT010,-700.4381864440705
FDY37,OUT010,811.065934798374
FDI58,OUT049,1841.2276838726575
FDT28,OUT018,2762.0363902594
NCC42,OUT010,628.9340577592693
FDO01,OUT017,1850.0167819477533
FDJ02,OUT013,2162.6401273059987
FDQ04,OUT018,1064.6332233776113
DRL47,OUT013,1797.7759161333352
FDZ32,OUT035,1374.7428628923515
FDC35,OUT035,2770.0972314714845
FDX14,OUT045,1139.872496966723
FDZ35,OUT013,1507.3660764880624
FDL14,OUT013,2296.6240942606614
FDO04,OUT049,1266.623055654515
DRK11,OUT017,2174.7707324469325
FDB44,OUT018,3798.4455245427885
FDZ50,OUT049,3263.340310035236
FDI12,OUT027,2812.6975920674045
FDU43,OUT017,3469.5400139197254
FDD58,OUT010,-23.337668025065113
FDB27,OUT017,2779.015808504375
FDB04,OUT018,1828.6334735522473
NCO17,OUT013,1613.2718190477735
FDL12,OUT017,585.6992733605771
DRJ13,OUT049,2895.7298312473504
FDD57,OUT045,1584.3640912717988
FDW19,OUT035,1435.9376450614307
DRD27,OUT018,2089.0446975578716
FDH27,OUT027,3702.497757693754
NCW30,OUT027,5554.214316636957
FDR40,OUT018,1817.66630626703
FDG05,OUT013,2231.101096582232
NCY41,OUT019,-719.6758252263126
FDI38,OUT018,3775.3665991606053
FDR20,OUT046,731.621974676666
FDE09,OUT017,1485.1504548209568
FDN50,OUT019,394.7652522637379
DRF27,OUT045,2478.032366496648
DRF51,OUT013,242.45131003222127
NCO02,OUT019,-207.592684754699
FDB51,OUT027,2437.357483390288
FDJ50,OUT013,661.2475870508063
FDN52,OUT013,1054.3929582486246
FDX14,OUT013,949.9152535547312
FDT27,OUT019,2481.1061744026692
FDV10,OUT013,463.22250393400805
FDU33,OUT046,607.9361246449566
FDU58,OUT046,2964.085574986365
NCP42,OUT027,4531.23967524517
FDL51,OUT027,4836.974083768026
DRH15,OUT027,2107.3652439115613
FDU16,OUT017,1106.6943576707179
FDW15,OUT017,2108.2587655846114
FDQ44,OUT045,1957.9042407146258
NCI06,OUT027,4254.6265435635305
DRK23,OUT019,2727.9215691819445
FDC28,OUT035,1344.3285705260712
NCY17,OUT019,-504.0115819530164
NCV05,OUT018,2875.230514708674
FDM34,OUT019,826.7254834503253
DRD60,OUT027,4355.677672094111
FDT38,OUT046,1309.6261681332178
FDQ57,OUT018,2753.2938756460135
FDE59,OUT027,1990.505133470197
NCM43,OUT046,2564.5304574135353
DRI51,OUT049,3086.9224238584743
NCG30,OUT017,1579.5420767704604
NCK54,OUT035,1449.9051464527097
FDQ16,OUT019,534.7653392068735
FDI36,OUT013,2898.49034711254
FDX16,OUT027,3747.5839080509936
FDA34,OUT046,2743.5191318404104
FDJ48,OUT018,4313.073326203081
FDU47,OUT035,1754.057293740133
FDS39,OUT046,2251.8648191214
FDD11,OUT046,3930.5631869378763
FDM16,OUT027,2674.2399454492993
FDU56,OUT018,3315.5911741424743
FDQ32,OUT017,1697.7031550689276
DRK35,OUT013,410.3734295216094
FDA58,OUT049,3951.7899169220295
DRG48,OUT019,1170.3786121445132
FDT59,OUT010,2165.0260728687817
FDQ31,OUT019,244.58161278108628
FDS51,OUT018,1468.495611884371
FDW32,OUT027,2793.599118535259
FDI15,OUT027,5441.975404535118
NCV30,OUT017,672.9890947935394
DRG25,OUT049,3380.4742897299916
FDT02,OUT013,349.02738178008315
FDO33,OUT027,3174.609709987499
FDP38,OUT035,462.60640100147884
FDZ45,OUT035,2697.213598045634
NCA54,OUT027,4271.841347342477
FDU33,OUT017,372.76168219035173
FDN58,OUT017,3421.1600756043304
FDI05,OUT045,1152.2251651734862
FDM57,OUT019,74.29218836600785
NCS42,OUT027,2812.9741830533712
FDB57,OUT045,3582.7186337553653
FDC03,OUT045,3113.62264657753
FDZ58,OUT013,1665.4972341842413
NCK29,OUT045,1862.1712027544618
NCR53,OUT045,3393.84756525252
FDE26,OUT027,3663.3879653371864
FDU52,OUT049,2769.0390076293165
FDE41,OUT027,2787.487622940008
FDU38,OUT018,3369.853998957875
FDA52,OUT017,2419.700152716964
FDW46,OUT046,1021.65984835424
DRI59,OUT035,3157.999609748108
FDT38,OUT035,951.791286107265
FDL33,OUT018,3455.645029465789
FDQ01,OUT027,5285.876561643345
FDJ08,OUT046,2870.8153333253113
FDQ47,OUT049,817.0677243712946
NCZ18,OUT013,3523.056613560922
FDE29,OUT017,544.3328385406871
FDF10,OUT027,3635.040051022985
FDC48,OUT049,1730.0500392642184
FDY58,OUT013,3376.850214250478
NCX30,OUT010,2340.2779454495135
FDV11,OUT013,2555.4432747046017
FDT46,OUT046,777.8502322411978
DRD01,OUT019,-272.3146246666629
FDQ11,OUT013,3822.0692026118327
NCM41,OUT017,1190.3801547046926
NCC55,OUT013,333.85220510896033
FDG45,OUT027,4678.960498326505
NCQ54,OUT049,2956.3154608605587
FDM34,OUT045,2028.0008225298616
FDD17,OUT019,2556.540574582569
FDN38,OUT027,5340.184747127745
FDB53,OUT018,2745.914426367054
NCL06,OUT035,3685.613529582742
NCV18,OUT019,-57.14227065299235
FDX25,OUT013,2609.654092092678
FDB39,OUT046,858.7321460349967
FDC33,OUT049,3479.092145963349
NCO14,OUT018,1171.7716933291279
FDA58,OUT027,5074.580446925593
NCQ02,OUT017,2699.070056172835
NCR53,OUT017,3128.785884489536
FDN52,OUT046,1285.9745745379362
FDG26,OUT046,3985.6212870637005
FDE23,OUT027,2227.343736764981
DRI37,OUT013,662.0506862157144
DRH37,OUT018,3086.928344116259
FDO01,OUT035,1718.6052094646038
FDK45,OUT049,2176.1817934706155
FDP23,OUT049,3793.94511341973
FDM33,OUT035,3011.183228032315
FDD36,OUT017,1647.6135068836552
FDL56,OUT017,955.0416499429293
FDT27,OUT010,2149.680393832411
FDG52,OUT017,403.85338643459966
NCL42,OUT035,3443.32822326221
DRJ24,OUT046,2817.8103677994663
FDV38,OUT046,722.6956799957973
FDT35,OUT045,2681.8510359968627
FDY51,OUT045,3404.556458697397
FDC37,OUT017,1410.4576183511072
NCP43,OUT013,2640.887632363762
FDO33,OUT045,1725.757137168809
FDW04,OUT018,2537.2524853484756
NCC31,OUT046,2433.952843131992
FDK22,OUT049,3786.610669495192
FDJ50,OUT017,633.7885428381032
FDV13,OUT017,1206.202829389751
DRL60,OUT017,2175.8829608324527
FDW03,OUT017,1448.5883767267064
FDY27,OUT035,2439.3853076980504
FDB39,OUT027,2316.3326254050335
FDU59,OUT045,2504.051308680435
FDZ57,OUT049,2421.7480559322316
FDO21,OUT049,3997.1091883896174
FDS43,OUT018,3359.439199789106
FDU28,OUT010,1355.9550997998979
FDC51,OUT010,515.9331110076293
FDW16,OUT010,-24.948804216550116
FDP32,OUT010,334.8776330992159
FDB60,OUT019,1908.0918216793925
NCQ30,OUT046,1877.3147118101983
FDD26,OUT049,3279.9264154158604
FDI44,OUT045,1162.9088717575958
DRH23,OUT046,709.9418033577874
FDO44,OUT046,1638.760173590072
FDG04,OUT046,2963.9399994309215
FDM32,OUT027,2921.6926804827694
FDM09,OUT013,2433.582787052626
FDZ47,OUT013,1335.129694086729
FDM40,OUT027,3522.8759240159047
FDY48,OUT017,1358.5674255934669
NCM30,OUT045,659.3578075650144
FDX36,OUT010,1848.7784650109134
DRF03,OUT017,384.1068491306788
FDN51,OUT049,4516.552703923944
FDM57,OUT049,1707.4452321103445
FDB35,OUT049,1866.7663779886907
FDY13,OUT027,2695.5312558451446
FDA37,OUT017,1745.8593074937257
NCX53,OUT017,1991.7285833652327
FDD59,OUT018,1743.9629540090277
FDX10,OUT019,-761.2015744711409
FDC03,OUT018,3526.141991683949
FDW43,OUT035,3250.6859312145443
FDW10,OUT046,2691.215041779113
FDY14,OUT027,5521.8002016275495
FDV43,OUT045,696.6368780392897
FDO40,OUT013,2159.7127015169126
FDP46,OUT027,2836.5141922282255
NCE43,OUT019,1289.9125939299054
FDD05,OUT035,1553.170668128867
FDJ60,OUT010,1068.219748789869
DRE27,OUT018,1862.6276168366821
FDO11,OUT035,3627.8723387369996
DRG11,OUT027,3112.1786833350416
FDK33,OUT010,1908.490808717498
DRM23,OUT045,2597.118269008716
FDJ02,OUT027,3818.2738125920573
NCZ05,OUT045,1645.2842171258667
NCL30,OUT013,1751.0876562895573
FDZ19,OUT018,3112.358152083555
FDM45,OUT049,2258.489852468331
FDO36,OUT046,2735.4817242737354
NCK31,OUT045,853.374481381961
DRJ37,OUT045,2445.30652053504
FDP24,OUT018,2274.852171218252
FDF46,OUT013,1527.425886112877
FDX46,OUT019,-253.19495543846722
NCL18,OUT045,2869.335014650533
FDJ26,OUT013,3106.5176081952422
FDJ07,OUT045,1884.178350597917
FDY15,OUT013,2080.9886016144424
DRG01,OUT045,1242.2558698456824
FDF58,OUT045,1106.790279965346
FDZ14,OUT019,754.6527186322171
FDP31,OUT049,1282.3401010686564
FDH45,OUT013,422.2822334233541
FDA09,OUT010,1052.8708940340705
FDW31,OUT035,2795.539365185943
FDA57,OUT046,635.779540055267
NCE55,OUT035,2268.339383035729
FDC17,OUT019,2203.2306264859144
FDC59,OUT013,841.1577169504706
FDA22,OUT013,2362.68643480806
FDK52,OUT035,3097.0882084584155
NCM26,OUT046,2388.4561755494233
NCT53,OUT035,2230.572257410906
FDW45,OUT018,2791.4667862465158
NCI18,OUT035,3148.1614125036426
FDE38,OUT018,3025.537380472766
FDF08,OUT019,206.01497116328937
FDY58,OUT010,2071.5630889476397
FDF58,OUT019,-103.32211878711678
FDX39,OUT017,3062.955470368735
FDB44,OUT049,3719.160291952983
FDF28,OUT013,1824.9013856543793
FDE39,OUT013,1642.3960956261576
FDT37,OUT018,4420.114371269698
FDZ45,OUT017,2814.199880306346
FDO40,OUT035,2013.309329922894
FDM57,OUT027,2797.2215981927343
DRG36,OUT017,2381.9828354223364
FDY36,OUT010,-317.24026311648043
DRL60,OUT027,3884.2824298773153
FDS25,OUT019,350.9346012702779
DRF49,OUT027,3202.4117866830215
FDP16,OUT045,3875.04673600639
FDS60,OUT049,3222.2727640225803
FDU15,OUT027,2129.7554740158007
FDK43,OUT046,1992.807018560848
FDN25,OUT046,931.1590503513919
FDE53,OUT049,2047.3272614323032
FDB22,OUT013,2132.260453359696
FDE39,OUT017,1625.7098535736486
FDX35,OUT035,3189.036942293199
NCG54,OUT049,2970.2151688431845
FDH27,OUT035,1902.4843222699715
NCK42,OUT013,3199.563169619349
FDS25,OUT049,1995.6037087875552
FDI10,OUT018,3155.8577658841396
FDU35,OUT035,1165.480051077696
FDI04,OUT017,2857.3635770488468
DRK23,OUT035,3567.6050594439625
FDB53,OUT019,882.8055353243362
FDY02,OUT049,4455.657680634038
FDM60,OUT035,321.66586489342774
NCJ31,OUT010,1862.3587065936063
DRP35,OUT017,1681.2242990280015
NCQ30,OUT018,2390.2544303400887
DRL11,OUT010,976.8496248681604
FDU01,OUT013,2774.5683941978778
FDR39,OUT035,2400.3053060020898
FDO08,OUT046,2609.192523553929
FDC02,OUT045,4072.0635701934293
NCZ29,OUT035,1583.24156666744
FDF29,OUT010,630.4607087959328
FDZ23,OUT017,2679.8848208814334
NCU53,OUT018,3028.524616241549
NCW30,OUT013,3869.447612619952
NCM26,OUT027,3892.558022832514
FDV50,OUT027,3257.2802510790084
FDW15,OUT049,2701.5904139145705
FDI35,OUT027,4312.757562402208
FDO11,OUT017,3703.085931199365
FDN48,OUT046,1399.4095507250415
NCA17,OUT049,2706.7994166922963
NCN54,OUT013,1055.8768663065498
FDP22,OUT013,545.7676824747748
NCB54,OUT035,1600.0660592348813
FDD08,OUT045,648.2825499011233
DRM48,OUT010,-1095.514089536398
FDG41,OUT027,3184.8141549685574
FDE44,OUT027,2035.4905514071534
FDE26,OUT035,1828.9100189202145
NCS38,OUT013,1526.5255111276638
NCJ54,OUT018,4018.6134597841306
FDI40,OUT019,201.12892806986406
FDN45,OUT018,3848.710127611386
FDU43,OUT046,3752.3996565464745
FDI04,OUT010,1539.5387195692524
NCC07,OUT018,2117.762125261873
NCC07,OUT019,492.8398169706388
NCD18,OUT045,3597.9005732639785
FDU55,OUT035,3687.7297695302564
FDX59,OUT035,186.83112749299528
FDR52,OUT049,3363.359056836251
NCP17,OUT013,799.0907741512447
FDQ32,OUT045,1993.415843287396
NCT17,OUT049,3312.339666750796
FDO10,OUT049,1304.0941815044184
FDE32,OUT049,942.5900133951175
FDN44,OUT045,2540.8653312187807
FDH02,OUT035,1120.811714349564
FDK60,OUT013,1318.2208636764587
FDS24,OUT019,172.62484426828155
FDL03,OUT010,1658.802019344782
FDB46,OUT027,4754.326758656489
FDO48,OUT049,3930.7753688561893
FDZ39,OUT049,2081.741648281145
FDT02,OUT027,1977.4184471350231
FDC50,OUT013,1140.9908989162907
FDP39,OUT035,412.78411282888635
DRG15,OUT018,1390.6861774052695
FDP10,OUT018,1959.8427747452856
FDF53,OUT027,4289.18457905289
FDN34,OUT045,2747.128162309964
FDK02,OUT045,1825.9638082381502
FDC23,OUT045,2828.079453265614
FDJ10,OUT019,837.1803951723264
FDE53,OUT035,1341.512367687739
FDR25,OUT035,3710.361940834306
FDW50,OUT046,2523.9904033299836
FDS09,OUT049,1185.8211641280614
FDW49,OUT010,1157.5394288138025
FDU51,OUT046,2742.0668009871706
FDF28,OUT018,2488.4281723141257
NCY30,OUT018,3278.7914609087434
FDD44,OUT045,4090.811827791775
FDX09,OUT017,2482.278997519928
NCF30,OUT013,1632.2003595624064
FDZ50,OUT019,1671.0673411390753
FDW37,OUT013,1155.4696441109425
FDD11,OUT049,4370.494072492325
DRH39,OUT018,1599.0200005766778
FDA36,OUT049,3317.4451428870752
NCG43,OUT049,1768.4876194472167
FDF02,OUT035,1173.5210961847336
FDP57,OUT027,3037.5181350557737
NCE42,OUT017,3398.4851656372684
NCR38,OUT027,5293.34067741676
FDP03,OUT019,776.8103395045746
FDO51,OUT035,364.5917755642305
NCQ42,OUT046,1983.501418119512
NCM41,OUT046,1410.702674576174
FDH48,OUT027,2763.195931139642
DRF60,OUT046,3696.6502413848343
FDJ27,OUT035,1161.9255172032274
FDQ14,OUT013,2127.9743103913643
FDN27,OUT017,1557.8102918784994
NCQ02,OUT046,2973.7155403066877
FDJ33,OUT049,2320.4489549690607
FDP07,OUT027,4449.766440613133
DRE01,OUT049,4000.368873749229
FDU36,OUT045,1603.0557145007547
FDL28,OUT017,3336.0170070606496
NCX53,OUT046,2218.1140934057216
FDZ39,OUT013,1502.0295346030484
NCP42,OUT013,2881.5983015808006
FDJ14,OUT035,957.9992339172454
FDK04,OUT049,1239.6583276228293
NCC19,OUT017,2697.779956609214
FDS09,OUT018,1269.5454831392676
FDZ02,OUT046,1604.9721822841707
FDD35,OUT018,2383.1050629243937
NCY42,OUT017,2032.4413813052615
FDB05,OUT045,3841.404166120577
FDF20,OUT035,2706.4693740781386
NCO41,OUT018,2010.7676663399197
FDC40,OUT027,2721.139325288586
FDV58,OUT045,3002.5755809467096
FDZ57,OUT045,2126.5323356270083
DRM35,OUT046,2781.5695178455358
DRN36,OUT018,1957.092184532235
FDQ13,OUT046,1348.379213805052
DRO35,OUT010,336.63746134096266
NCD43,OUT035,1236.2440342501318
FDA51,OUT018,2121.8806362211553
NCX17,OUT027,4982.358679741506
NCZ17,OUT049,940.267424317198
FDR11,OUT027,3857.404911225223
FDW34,OUT049,4186.358527885855
FDN50,OUT017,1266.242377549654
FDS09,OUT046,769.3872055899021
FDS48,OUT018,2840.0470871105535
FDL44,OUT049,2967.274772329681
DRF48,OUT018,3415.737595720232
FDA14,OUT018,2735.2559659519275
NCD30,OUT049,1902.8628548167608
FDI16,OUT017,465.4078429152769
NCG06,OUT035,3687.886933638761
DRZ24,OUT035,1506.1746912115004
NCS17,OUT045,1459.6201865924136
FDB37,OUT045,3880.229035351294
FDE10,OUT035,1662.0844327519671
FDC57,OUT045,3062.5904906901746
FDM12,OUT018,3404.0633930992135
FDE24,OUT049,2500.8754956922744
FDW22,OUT045,3542.386620992492
DRD01,OUT027,2353.2713603474726
NCZ18,OUT027,5202.847709078345
FDN49,OUT045,610.981905625428
FDR22,OUT035,1494.6841994180636
FDV08,OUT019,-484.27637493344525
FDY39,OUT046,2928.710481559132
FDV36,OUT049,2366.6642137151175
FDO60,OUT045,756.4307765353965
FDU04,OUT027,3424.7138759916606
FDR20,OUT027,2265.0343219071515
FDW19,OUT019,606.2683465103707
FDU40,OUT049,3417.34066320407
FDK15,OUT045,1486.7531201788156
DRF15,OUT035,2059.412372386154
FDQ25,OUT017,2530.787582956876
FDI48,OUT019,-337.2744261118428
FDS49,OUT046,1139.3801992256665
FDV22,OUT046,2548.032881715016
NCV42,OUT046,1706.2268446972303
FDX26,OUT046,2793.0249010817397
FDI33,OUT018,1884.8916908382062
FDZ14,OUT049,2321.9856911678703
FDG10,OUT013,783.4311862832922
FDM38,OUT018,1240.3041214722816
FDG26,OUT027,5454.441098712672
FDH46,OUT035,1290.2159567088863
FDN13,OUT018,1858.8895578615147
FDU57,OUT035,1968.7765790929216
NCI06,OUT046,2775.342768786191
FDM38,OUT045,849.670540957308
NCG42,OUT010,484.64612811781126
FDL39,OUT045,2870.8652513758275
FDT31,OUT019,1877.311465546114
FDV59,OUT013,3177.471419682219
FDB49,OUT035,1288.562937331965
FDD58,OUT049,1946.2412609262742
DRN59,OUT046,696.4368834278778
FDX48,OUT049,2832.7237320123572
FDQ11,OUT049,4384.460603169482
FDY12,OUT049,1114.7901195947388
FDQ11,OUT045,4063.4965412030965
DRI11,OUT017,1605.847355490861
FDY32,OUT027,3881.143652719026
FDS51,OUT045,1004.4174112115438
FDR19,OUT010,494.9005447646243
DRB13,OUT018,3566.437532336367
FDS21,OUT035,700.0989424543125
FDQ40,OUT045,2852.7289717436206
NCE55,OUT013,2414.834656652548
FDX43,OUT027,3977.0332786180456
FDS12,OUT049,2156.316536824637
DRK01,OUT027,2945.692742273705
FDN25,OUT017,638.9207160678061
FDB60,OUT046,3052.388165893696
FDQ13,OUT017,1100.2064989960418
DRK13,OUT045,3041.6561674681693
DRF25,OUT018,1060.4861927937436
NCD42,OUT019,-496.6633486782712
FDW25,OUT045,1379.5954310930592
NCV29,OUT027,4281.671211865112
NCK42,OUT035,3028.2377715524913
DRJ13,OUT027,3937.745734801498
DRD15,OUT017,3386.8520827817715
FDM27,OUT045,2364.960144320468
FDZ50,OUT018,3340.8369607690092
FDC04,OUT046,3763.882024215273
FDF50,OUT049,3413.3437918777545
FDP15,OUT045,4001.096709232436
FDK46,OUT035,3674.60623626637
FDZ56,OUT018,3122.522452879879
FDY60,OUT049,2642.9617422905617
FDB10,OUT035,3306.6814212280187
FDR57,OUT045,2554.6675368378837
FDU58,OUT049,3377.520893427858
FDH02,OUT046,1459.9514641539329
FDP48,OUT013,2697.337888939025
FDI46,OUT035,3532.126906628681
FDW56,OUT013,2775.2252940078447
NCM19,OUT010,226.8888864172909
FDS50,OUT027,4892.964788072582
FDK24,OUT013,412.5890169180492
FDO36,OUT017,2506.593111190777
FDK45,OUT027,3265.5636147633104
NCL05,OUT045,690.7647729142104
FDL32,OUT018,2163.3571782194335
FDA28,OUT049,2393.2629028804363
FDY36,OUT018,1677.6657176397393
FDP32,OUT018,2388.0574523785344
FDL50,OUT046,1962.0810696125973
DRC24,OUT049,2810.0998786319624
NCS18,OUT017,1415.3033769208166
FDD16,OUT017,927.6549029341645
NCV18,OUT013,1030.7299198826636
FDX07,OUT046,2933.3356417803534
NCZ05,OUT027,3058.364817188152
NCI31,OUT013,306.9268458385168
FDK14,OUT049,1691.8411767796297
NCR06,OUT045,759.6796354783594
NCF54,OUT049,3068.936919258215
DRG23,OUT010,760.6666331440465
FDD53,OUT046,663.5592256096274
NCM31,OUT027,3582.951509651078
FDT16,OUT017,3871.312905014333
FDR40,OUT035,987.2803238466465
DRG25,OUT017,2695.391978908533
FDT10,OUT035,614.3131630392204
FDY32,OUT013,2231.4544206770142
FDN50,OUT035,1175.408848116983
FDZ35,OUT019,556.6710559610094
NCP54,OUT045,1948.3560381438715
NCD07,OUT035,1370.876367633855
FDS02,OUT018,3552.8263781689234
DRN59,OUT018,1220.078230428088
DRB24,OUT013,2296.8592092207377
FDP37,OUT027,3288.469970310768
DRB01,OUT018,3411.2289822674693
FDR47,OUT046,2971.90479707498
NCM31,OUT010,597.7423543791133
NCF06,OUT027,5523.637648815356
NCV17,OUT027,3519.827865879826
FDS10,OUT049,3179.8715687156014
FDN52,OUT035,932.8365869315644
FDZ48,OUT013,1517.608868509069
FDJ48,OUT049,4243.286806327409
DRB13,OUT027,4479.656317840319
FDV59,OUT017,3121.7023810761316
FDL32,OUT035,1316.5410666241876
FDZ12,OUT035,1778.370602676187
NCR06,OUT027,2153.162944041546
FDP51,OUT017,1600.826056588939
FDY22,OUT013,1902.855074692557
FDZ38,OUT049,3096.414046843466
NCO54,OUT035,529.6133947140495
FDR23,OUT035,2319.1649195699006
FDM38,OUT049,1220.5329361074441
FDS25,OUT013,1467.7589228733132
FDZ22,OUT013,1108.058733439471
FDZ20,OUT019,2816.3552907930716
FDD45,OUT010,-206.2937440797238
FDN03,OUT049,4358.381214063018
NCW30,OUT046,4062.2071249599635
FDY24,OUT027,2252.1769999077096
FDJ26,OUT019,2072.0239006270795
FDM15,OUT049,2778.0579927992917
NCW54,OUT027,2278.5123839442317
FDA23,OUT045,1607.9920256587907
FDA39,OUT019,-547.6126560623717
FDZ12,OUT017,1909.0759269433693
NCB42,OUT046,1837.749359311828
FDL16,OUT046,531.0945199945859
FDO24,OUT019,1336.6105319565775
NCP42,OUT046,3033.823342522324
FDR19,OUT018,2639.2174079690403
DRL01,OUT045,3716.985335843971
FDV37,OUT046,3081.574417136865
FDI41,OUT010,775.223770588583
FDF58,OUT049,1409.0085998542759
NCF43,OUT018,2660.0347362958223
FDN02,OUT049,3547.8010138861396
NCP41,OUT035,1356.435013107398
NCY17,OUT027,1990.0933638884408
FDL58,OUT027,5600.301176740319
NCA30,OUT027,4258.80820527128
FDE46,OUT018,2850.1906104214677
FDY38,OUT035,3191.4031167975027
NCH29,OUT027,2964.7132591362324
FDO20,OUT045,3894.4399169998383
FDP44,OUT018,2066.533962865043
FDM02,OUT027,2859.99726075476
FDJ14,OUT027,2750.807478918011
FDH04,OUT010,3.2384898671307383
DRK23,OUT046,3926.9947101392904
NCW05,OUT046,1487.4735127042927
FDF12,OUT049,2618.684539591289
FDL51,OUT019,2178.2546656356753
FDN03,OUT018,4448.58480979671
DRJ37,OUT049,2741.3255408668965
FDM12,OUT019,1745.4467880152679
FDA16,OUT045,3521.0910228843572
NCB07,OUT017,2749.3907930378346
NCI17,OUT019,70.95555021124699
FDR51,OUT046,2179.447943681769
FDJ55,OUT045,3636.3974235454375
NCZ17,OUT013,346.7415818780793
FDU25,OUT013,754.5289981947224
NCG18,OUT045,1686.6619174430066
DRM11,OUT017,3797.7701865929453
FDH16,OUT035,1064.8847344327248
FDZ04,OUT018,1436.7340569578216
NCX53,OUT035,1819.6286495599074
FDX38,OUT027,2233.640096106342
FDX09,OUT046,2718.4351546176667
NCW05,OUT018,1979.4371307579918
NCS41,OUT017,2602.996418690129
FDI26,OUT046,2775.992032733908
NCZ41,OUT027,3386.981682527696
NCK06,OUT046,1948.6592357808386
FDX23,OUT027,2987.2947984280468
NCA42,OUT046,2461.8825582544987
FDC20,OUT049,1258.34282114352
DRC49,OUT018,2711.2339105349884
FDX01,OUT013,1655.9082373721076
FDC08,OUT045,3532.1809494994773
FDC02,OUT017,3738.8218215662723
FDK10,OUT045,2898.2279419864335
DRC24,OUT013,2245.9993741662397
FDW16,OUT019,319.9644022915584
NCU06,OUT018,3979.2360732243983
DRA59,OUT045,2882.9902715801595
FDR24,OUT019,233.8556497947336
DRL35,OUT018,1138.9325089845754
FDA49,OUT013,1115.741294019965
NCC55,OUT046,521.8709047546708
DRD24,OUT019,1120.9033531496025
NCE55,OUT049,3008.1834688766803
FDT33,OUT045,2694.919164515898
NCT53,OUT013,2350.491024570134
FDS26,OUT046,3970.799412778079
FDL22,OUT018,1898.370499015919
FDP44,OUT017,1372.178150266692
FDC52,OUT018,2900.95322799707
FDI53,OUT010,806.6077519579783
FDZ23,OUT046,2917.618479812085
NCT18,OUT013,2616.7122918604887
FDR13,OUT046,1882.96029886119
FDB09,OUT010,393.96091658012733
FDZ60,OUT013,1381.971981295412
FDB11,OUT046,3479.2934986111823
FDC10,OUT018,2342.7039861965836
FDW56,OUT035,2633.462108767494
FDK14,OUT027,2736.6370208369062
DRE27,OUT027,2863.305956302392
FDA38,OUT017,3531.9805757604613
FDT11,OUT045,3063.7716486467
FDP15,OUT035,3594.5804195129735
FDV27,OUT035,1073.4609726035644
FDS36,OUT027,3206.897832443981
FDY40,OUT027,2200.865024273927
NCF19,OUT049,1172.498888610591
FDF53,OUT045,2872.1410321437893
FDS14,OUT027,3892.7008012200017
FDE56,OUT046,861.2421452850056
FDZ19,OUT035,2349.534434155886
FDZ46,OUT013,1515.4581311577344
FDR16,OUT046,3271.226309513073
FDG29,OUT018,1099.9776455591646
NCE30,OUT017,2996.769754619917
FDZ40,OUT046,820.7396484542558
FDG58,OUT018,2877.8759156944134
DRH03,OUT013,1324.3587652964143
FDZ47,OUT045,1585.860993355765
FDV04,OUT018,2819.811562182689
FDZ10,OUT018,2427.506514929637
FDG46,OUT017,1582.5919999597882
NCF07,OUT045,1605.4599653021482
FDY44,OUT035,2760.9459291519115
FDB21,OUT013,3431.0125587852012
FDS20,OUT035,2478.618501228718
FDS49,OUT049,1577.6410346786397
FDX55,OUT027,4866.8790990281705
NCQ02,OUT018,3421.3158974164494
FDR25,OUT013,3835.0433784821093
DRG39,OUT045,921.3714097321963
FDB46,OUT046,3292.4087863997274
NCC30,OUT018,3271.667891065196
FDE58,OUT035,1497.0481294236506
FDC05,OUT019,1826.3942339690384
FDY15,OUT046,2298.4932291802766
FDG14,OUT046,2366.8090934849793
FDL08,OUT049,4148.762026342263
FDQ47,OUT013,202.03013648367198
FDN12,OUT035,1305.8461369866393
FDW10,OUT013,2534.3803584087786
FDD02,OUT035,1469.7815888805344
FDX35,OUT010,2024.8648500014356
FDT35,OUT046,2622.243439710743
DRN47,OUT019,1746.830926014577
FDB11,OUT010,1955.8934535594567
FDN20,OUT045,2691.5033879778957
FDB59,OUT035,2793.5274461238314
FDJ58,OUT045,2697.9098652833527
FDU60,OUT046,2641.820993774697
FDS03,OUT049,1369.435027882279
FDU40,OUT019,1849.9325922107673
DRH15,OUT049,1037.9390210027302
FDD04,OUT027,3636.051129358699
